producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
stage_in-mutation_overlap,0.5,mutation_overlap,1.0,beegfs-ssd,5,ssd,1,270.5152144754715,270.51470497989527,0.0005094955762184518
stage_in-sifting,0.5,sifting,1.0,beegfs-ssd,6,ssd,1,270.56345921137205,270.38894408409317,0.1745151272788752
stage_in-frequency,0.5,frequency,1.0,beegfs-ssd,6,ssd,1,271.6611580165946,271.63211995986825,0.029038056726342524
stage_in-frequency,0.5,frequency,1.0,beegfs-ssd,5,ssd,1,271.6633070679347,271.66279757235844,0.0005094955762184518
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,4,ssd,30,285.04249062282776,285.0401372939949,0.002353328832828427
stage_in-individuals_merge,0.5,individuals_merge,1.0,beegfs-ssd,4,ssd,1,285.04488377186937,285.0401372939949,0.0047464778744693865
stage_in-individuals_merge,0.5,individuals_merge,1.0,beegfs-tmpfs,6,tmpfs,1,322.3770451297378,322.3699856500382,0.007059479699570792
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,6,tmpfs,30,322.4249084274953,322.3699856500382,0.0549227774571394
stage_in-mutation_overlap,0.5,mutation_overlap,1.0,beegfs-tmpfs,6,tmpfs,1,322.4842615235721,322.48350283412105,0.0007586894510598638
stage_in-sifting,0.5,sifting,1.0,beegfs-tmpfs,6,tmpfs,1,322.63185967489306,322.3699856500382,0.26187402485487965
stage_in-frequency,0.5,frequency,1.0,beegfs-tmpfs,6,tmpfs,1,323.856769227377,323.85215641923,0.004612808146977419
stage_in-sifting,0.5,sifting,1.0,beegfs-tmpfs,5,tmpfs,1,325.352745559449,325.35258123698014,0.00016432246883716316
stage_in-individuals_merge,0.5,individuals_merge,1.0,beegfs-tmpfs,5,tmpfs,1,325.35964071667973,325.35258123698014,0.007059479699570792
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,5,tmpfs,30,325.4075040144373,325.35258123698014,0.0549227774571394
stage_in-mutation_overlap,0.5,mutation_overlap,1.0,beegfs-tmpfs,5,tmpfs,1,325.4679073815298,325.46714869207875,0.0007586894510598638
stage_in-frequency,0.5,frequency,1.0,beegfs-tmpfs,5,tmpfs,1,326.84922387052166,326.8484651810706,0.0007586894510598638
stage_in-sifting,0.5,sifting,1.0,tmpfs-beegfs,5,beegfs,1,329.8643777026499,329.86398808786345,0.0003896147864368522
stage_in-individuals_merge,0.5,individuals_merge,1.0,tmpfs-beegfs,5,beegfs,1,329.88838797882613,329.86398808786345,0.024399890962709957
stage_in-individuals_merge,0.5,individuals_merge,1.0,tmpfs-beegfs,6,beegfs,1,329.88838797882613,329.86398808786345,0.024399890962709957
stage_in-mutation_overlap,0.5,mutation_overlap,1.0,tmpfs-beegfs,5,beegfs,1,329.982753740266,329.9801441592253,0.00260958104071099
stage_in-mutation_overlap,0.5,mutation_overlap,1.0,tmpfs-beegfs,6,beegfs,1,329.982753740266,329.9801441592253,0.00260958104071099
stage_in-individuals,0.5,individuals,1.0,tmpfs-beegfs,5,beegfs,30,330.30395008880913,329.86398808786345,0.4399620009456786
stage_in-individuals,0.5,individuals,1.0,tmpfs-beegfs,6,beegfs,30,330.30395008880913,329.86398808786345,0.4399620009456786
stage_in-sifting,0.5,sifting,1.0,tmpfs-beegfs,6,beegfs,1,330.85727082159684,329.86398808786345,0.993282733733404
stage_in-frequency,0.5,frequency,1.0,tmpfs-beegfs,5,beegfs,1,331.3832238522227,331.380614271182,0.00260958104071099
stage_in-frequency,0.5,frequency,1.0,tmpfs-beegfs,6,beegfs,1,331.39155476740297,331.380614271182,0.01094049622092655
stage_in-individuals,0.5,individuals,1.0,tmpfs-beegfs,4,beegfs,30,352.3043851566985,352.3030294550585,0.0013557016400139617
stage_in-individuals_merge,0.5,individuals_merge,1.0,tmpfs-beegfs,4,beegfs,1,352.3274293460212,352.3030294550585,0.024399890962709957
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,2,ssd,30,352.3984859091212,352.3961332952757,0.002352613845486172
stage_in-individuals_merge,0.5,individuals_merge,1.0,beegfs-ssd,2,ssd,1,352.40087918243137,352.3961332952757,0.004745887155634062
stage_in-sifting,0.5,sifting,1.0,beegfs-ssd,2,ssd,1,352.5706484225546,352.3961332952757,0.1745151272788752
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,4,tmpfs,30,390.5986951151711,390.5986101304355,8.498473563993436e-05
stage_in-individuals_merge,0.5,individuals_merge,1.0,beegfs-tmpfs,4,tmpfs,1,390.60566669788926,390.5986101304355,0.0070565674537692484
stage_in-individuals,0.5,individuals,1.0,tmpfs-beegfs,2,beegfs,30,423.6922643244187,423.6909086227787,0.0013557016400139617
stage_in-individuals_merge,0.5,individuals_merge,1.0,tmpfs-beegfs,2,beegfs,1,423.7153085137414,423.6909086227787,0.024399890962709957
stage_in-sifting,0.5,sifting,1.0,tmpfs-beegfs,2,beegfs,1,424.6841913565121,423.6909086227787,0.993282733733404
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,tmpfs,30,509.1964710411077,509.19638605836536,8.498274233170515e-05
stage_in-individuals_merge,0.5,individuals_merge,1.0,beegfs-tmpfs,2,tmpfs,1,509.203441939509,509.19638605836536,0.0070558811436126825
stage_in-sifting,0.5,sifting,1.0,beegfs-tmpfs,2,tmpfs,1,509.45826008322024,509.19638605836536,0.26187402485487965
stage_in-sifting,0.5,sifting,1.0,ssd-ssd,2,ssd,1,1252.9166875233605,1252.7421723960815,0.1745151272788752
stage_in-sifting,0.5,sifting,1.0,tmpfs-tmpfs,2,tmpfs,1,1254.8639537149254,1254.6020796900705,0.26187402485487965
stage_in-individuals,0.5,individuals,1.0,ssd-ssd,4,ssd,30,1302.3346499998743,1302.3322966710414,0.002353328832828427
stage_in-individuals,0.5,individuals,1.0,ssd-ssd,6,ssd,30,1302.890662382412,1302.8427411705882,0.04792121182399021
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,4,tmpfs,30,1305.0248193108823,1305.0247343261467,8.498473563993436e-05
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,6,tmpfs,30,1306.8184587637938,1306.7635359863366,0.0549227774571394
stage_in-individuals_merge,0.5,individuals_merge,1.0,ssd-beegfs,6,beegfs,1,1775.6493198210994,1775.6249199301367,0.024399890962709957
stage_in-individuals,0.5,individuals,1.0,ssd-beegfs,6,beegfs,30,1776.0648819310823,1775.6249199301367,0.4399620009456786
stage_in-mutation_overlap,0.5,mutation_overlap,1.0,ssd-beegfs,6,beegfs,1,1776.2527860482937,1776.250176467253,0.00260958104071099
stage_in-sifting,0.5,sifting,1.0,ssd-beegfs,6,beegfs,1,1776.61820266387,1775.6249199301367,0.993282733733404
stage_in-sifting,0.5,sifting,1.0,ssd-beegfs,5,beegfs,1,1778.7403763084928,1778.7399866937064,0.0003896147864368522
stage_in-individuals_merge,0.5,individuals_merge,1.0,ssd-beegfs,5,beegfs,1,1778.7643865846692,1778.7399866937064,0.024399890962709957
stage_in-individuals,0.5,individuals,1.0,ssd-beegfs,5,beegfs,30,1779.179948694652,1778.7399866937064,0.4399620009456786
stage_in-mutation_overlap,0.5,mutation_overlap,1.0,ssd-beegfs,5,beegfs,1,1779.3689497303826,1779.3663401493418,0.00260958104071099
stage_in-frequency,0.5,frequency,1.0,ssd-beegfs,6,beegfs,1,1783.7997077772895,1783.7887672810687,0.01094049622092655
stage_in-frequency,0.5,frequency,1.0,ssd-beegfs,5,beegfs,1,1786.9207658675334,1786.9181562864926,0.00260958104071099
stage_in-individuals,0.5,individuals,1.0,ssd-beegfs,4,beegfs,30,1794.2565876745205,1794.2552319728804,0.0013557016400139617
stage_in-individuals_merge,0.5,individuals_merge,1.0,ssd-beegfs,4,beegfs,1,1794.2796318638432,1794.2552319728804,0.024399890962709957
stage_in-individuals,0.5,individuals,1.0,ssd-beegfs,2,beegfs,30,1813.6526519209526,1813.6512962193126,0.0013557016400139617
stage_in-individuals_merge,0.5,individuals_merge,1.0,ssd-beegfs,2,beegfs,1,1813.6756961102753,1813.6512962193126,0.024399890962709957
stage_in-sifting,0.5,sifting,1.0,ssd-beegfs,2,beegfs,1,1814.644578953046,1813.6512962193126,0.993282733733404
sifting,1.0,frequency,1.0,tmpfs,1,tmpfs,1,0.000923011919897027,0.00016432246883716316,0.0007586894510598638
sifting,1.0,mutation_overlap,1.0,tmpfs,1,tmpfs,1,0.000923011919897027,0.00016432246883716316,0.0007586894510598638
individuals_merge,1.0,frequency,1.0,tmpfs,1,tmpfs,1,0.0009845155707936908,0.00022582611973382687,0.0007586894510598638
individuals_merge,1.0,mutation_overlap,1.0,tmpfs,1,tmpfs,1,0.0009845155707936908,0.00022582611973382687,0.0007586894510598638
sifting,1.0,frequency,1.0,ssd,1,ssd,1,0.0015442790373983127,0.0010347834611798609,0.0005094955762184518
sifting,1.0,mutation_overlap,1.0,ssd,1,ssd,1,0.0015442790373983127,0.0010347834611798609,0.0005094955762184518
individuals_merge,1.0,frequency,1.0,ssd,1,ssd,1,0.0019299835917260945,0.0014204880155076428,0.0005094955762184518
individuals_merge,1.0,mutation_overlap,1.0,ssd,1,ssd,1,0.0019299835917260945,0.0014204880155076428,0.0005094955762184518
sifting,1.0,frequency,1.0,beegfs,1,beegfs,1,0.002999195827147842,0.0003896147864368522,0.00260958104071099
sifting,1.0,mutation_overlap,1.0,beegfs,1,beegfs,1,0.002999195827147842,0.0003896147864368522,0.00260958104071099
individuals_merge,1.0,frequency,1.0,beegfs,1,beegfs,1,0.003144938526885787,0.0005353574861747971,0.00260958104071099
individuals_merge,1.0,mutation_overlap,1.0,beegfs,1,beegfs,1,0.003144938526885787,0.0005353574861747971,0.00260958104071099
individuals,1.0,individuals_merge,1.0,ssd,30,ssd,1,0.007102317161245681,0.0023533323097161734,0.004748984851529508
individuals,1.0,individuals_merge,1.0,tmpfs,30,tmpfs,1,0.0071444981125603916,8.501841298959961e-05,0.007059479699570792
individuals,1.0,individuals_merge,1.0,beegfs,30,beegfs,1,0.02575559260272392,0.0013557016400139617,0.024399890962709957
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,5,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,10,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,15,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,20,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,30,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,35,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,36,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,50,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,52,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,54,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,57,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,58,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,59,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,tmpfs,1,tmpfs,60,0.0007586894510598638,0.0007586894510598638,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,5,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,10,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,15,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,20,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,30,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,35,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,36,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,50,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,52,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,54,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,57,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,58,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,59,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,ssd,1,ssd,60,0.0022244981877407965,0.0022244981877407965,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,5,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,10,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,15,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,20,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,30,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,35,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,36,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,50,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,52,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,54,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,57,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,58,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,59,0.00260958104071099,0.00260958104071099,0.0
mutation_overlap,1.0,stage_out-mutation_overlap,1.5,beegfs,1,beegfs,60,0.00260958104071099,0.00260958104071099,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,5,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,10,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,15,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,20,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,30,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,35,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,36,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,50,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,52,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,54,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,57,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,58,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,59,0.004612808146977419,0.004612808146977419,0.0
frequency,1.0,stage_out-frequency,1.5,tmpfs,1,tmpfs,60,0.004612808146977419,0.004612808146977419,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,5,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,10,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,15,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,20,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,30,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,35,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,36,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,50,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,52,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,54,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,57,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,58,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,59,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,ssd,1,ssd,60,0.004748984851529508,0.004748984851529508,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,5,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,10,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,15,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,20,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,30,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,35,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,36,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,50,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,52,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,54,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,57,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,58,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,59,0.007059479699570792,0.007059479699570792,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,tmpfs,1,tmpfs,60,0.007059479699570792,0.007059479699570792,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,5,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,10,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,15,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,20,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,30,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,35,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,36,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,50,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,52,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,54,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,57,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,58,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,59,0.01094049622092655,0.01094049622092655,0.0
frequency,1.0,stage_out-frequency,1.5,beegfs,1,beegfs,60,0.01094049622092655,0.01094049622092655,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,5,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,10,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,15,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,20,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,30,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,35,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,36,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,50,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,52,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,54,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,57,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,58,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,59,0.024399890962709957,0.024399890962709957,0.0
individuals_merge,1.0,stage_out-individuals_merge,1.5,beegfs,1,beegfs,60,0.024399890962709957,0.024399890962709957,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,5,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,10,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,15,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,20,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,30,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,35,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,36,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,50,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,52,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,54,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,57,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,58,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,59,0.029038056726342524,0.029038056726342524,0.0
frequency,1.0,stage_out-frequency,1.5,ssd,1,ssd,60,0.029038056726342524,0.029038056726342524,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,5,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,10,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,15,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,20,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,30,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,35,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,36,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,50,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,52,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,54,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,57,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,58,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,59,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd,60,0.04792121182399021,0.04792121182399021,0.0
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,tmpfs,5,0.0549227774571394,0.0549227774571394,0.0
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,tmpfs,10,0.0549227774571394,0.0549227774571394,0.0
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,tmpfs,15,0.0549227774571394,0.0549227774571394,0.0
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,tmpfs,20,0.0549227774571394,0.0549227774571394,0.0
